fecha,titulo,autor,co_autores,ano_pub,DOI,revista,edad_45,factores_ee,reporte_rr,reporte_or,envejecimiento_es,cohorte,estudio_ee,accion,comentario
01/10/2021,Resistance training performed with single-set is sufficient to reduce cardiovascular risk factors in untrained older women: The randomized clinical trial. Active Aging Longitudinal Study.,Cunha,"Cunha, Paolo M.; Ribeiro, Alex S.; Nunes, João Pedro; Tomeleri, Crisieli M.; Nascimento, Matheus A.; Moraes, Gabriel K.; Sugihara, Paulo; Barbosa, Décio S.; Venturini, Danielle; Cyrino, Edilson S.",2019,10.1016/j.archger.2018.12.012,Archives of Gerontology & Geriatrics,1,2,2,2,2,4,1,,
05/10/2021,The healthy aging phenotype in older people in Manizales.,Curcio,"Curcio, Carmen Lucía; Giraldo, Andrés Fernando; Gómez, Fernando",2020,10.7705/biomedica.4799,Biomedica : revista del Instituto Nacional de Salud,1,1,3,3,1,4,2,,
24/09/2021,"Pharyngeal Area Changes in Parkinson's Disease and Its Effect on Swallowing Safety, Efficiency, and Kinematics.",Curtis,"Curtis, James A.; Molfenter, Sonja M.; Troche, Michelle S.",2020,10.1007/s00455-019-10052-7,Dysphagia,2,2,2,2,2,4,2,,
06/09/2021,Assessing Older Adults' Masticatory Efficiency.,Cusson,"Cusson, Valérie; Caron, Christian; Gaudreau, Pierrette; Morais, José A.; Shatenstein, Bryna; Payette, Hélène",2015,10.1111/jgs.13443,Journal of the American Geriatrics Society,1,2,2,2,2,4,1,,
30/09/2021,Postoperative Delirium and Postoperative Cognitive Dysfunction: Overlap and Divergence.,Daiello,"Daiello, Lori A.; Racine, Annie M.; Yun Gou, Ray; Marcantonio, Edward R.; Xie, Zhongcong; Kunze, Lisa J.; Vlassakov, Kamen V.; Inouye, Sharon K.; Jones, Richard N.; Alsop, David; Travison, Thomas; Arnold, Steven; Cooper, Zara; Dickerson, Bradford; Fong, Tamara; Metzger, Eran; Pascual-Leone, Alvaro; Schmitt, Eva M.; Shafi, Mouhsin; Cavallari, Michele; Dai, Weiying; Dillon, Simon T.; McElhaney, Janet; Guttmann, Charles; Hshieh, Tammy; Kuchel, George; Libermann, Towia; Ngo, Long; Press, Daniel; Saczynski, Jane; Vasunilashorn, Sarinnapha; O'Connor, Margaret; Kimchi, Eyal; Strauss, Jason; Wong, Bonnie; Belkin, Michael; Ayres, Douglas; Callery, Mark; Pomposelli, Frank; Wright, John; Schermerhorn, Marc; Abrantes, Tatiana; Albuquerque, Asha; Bertrand, Sylvie; Brown, Amanda; Callahan, Amy; D'Aquila, Madeline; Dowal, Sarah; Fox, Meaghan; Gallagher, Jacqueline; Anna Gersten, Rebecca; Hodara, Ariel; Helfand, Ben; Inloes, Jennifer; Kettell, Jennifer; Kuczmarska, Aleksandra; Nee, Jacqueline; Nemeth, Emese; Ochsner, Lisa; Palihnich, Kerry; Parisi, Katelyn; Puelle, Margaret; Rastegar, Sarah; Vella, Margaret; Xu, Guoquan; Bryan, Margaret; Guess, Jamey; Enghorn, Dee; Gross, Alden; Gou, Yun; Habtemariam, Daniel; Isaza, Ilean; Kosar, Cyrus; Rockett, Christopher; Tommet, Douglas; Gruen, Ted; Ross, Meg; Tasker, Katherine; Gee, James; Kolanowski, Ann; Pisani, Margaret; de Rooij, Sophia; Rogers, Selwyn; Studenski, Stephanie; Stern, Yaakov; Whittemore, Anthony; Gottlieb, Gary; Orav, John; Sperling, Reisa",2019,10.1097/ALN.0000000000002729,Anesthesiology,1,2,2,2,2,3,1,,
30/09/2021,Predictors of patterns of change in health-related quality of life in older women over 7 years: evidence from a prospective cohort study.,Dale,"Dale, Caroline E.; Bowling, Ann; Adamson, Joy; Kuper, Hannah; Amuzu, Antoinette; Ebrahim, Shah; Casas, Juan P.; Nüesch, Eveline",2013,10.1093/ageing/aft029,Age and ageing,1,2,2,2,2,2,2,,
06/10/2021,Ways of healthy aging: a case study of elderly people in a Northern Thai village.,Danyuthasilpe,Danyuthasilpe C; Amnatsatsue K; Tanasugarn C; Kerdmongkol P; Steckler AB,2009,10.1093/heapro/dap038,Health Promotion International,1,2,2,2,2,4,2,,Cualitativo
09/09/2021,Dietary and supplemental antioxidant intake and risk of major adverse cardiovascular events in older men: The concord health and ageing in men project.,Das,"Das, Arpita; Cumming, Robert G.; Naganathan, Vasi; Blyth, Fiona; Le Couteur, David G.; Handelsman, David J.; Waite, Louise M.; Ribeiro, Rosilene V. R.; Simpson, Stephen J.; Hirani, Vasant",2021,10.1016/j.numecd.2020.11.032,"Nutrition, metabolism, and cardiovascular diseases : NMCD",1,2,2,2,2,1,1,,
22/09/2021,Network Connections and Salivary Testosterone Among Older U.S. Women: Social Modulation or Hormonal Causation?,Das,"Das, Aniruddha",2019,10.1093/geronb/gbx111,"The journals of gerontology. Series B, Psychological sciences and social sciences",1,2,2,2,2,4,1,,
06/09/2021,Associations of Lifestyle Behaviour and Healthy Ageing in Five Latin American and the Caribbean Countries-A 10/66 Population-Based Cohort Study.,Daskalopoulou,"Daskalopoulou, Christina; Koukounari, Artemis; Ayuso-Mateos, José Luis; Prince, Martin; Prina, A. Matthew",2018,10.3390/nu10111593,Nutrients,1,1,2,1,1,3,2,,Checar el estudio 10/66
09/09/2021,Development of a healthy ageing index in Latin American countries - a 10/66 dementia research group population-based study.,Daskalopoulou,"Daskalopoulou, Christina; Chua, Kia-Chong; Koukounari, Artemis; Caballero, Francisco Félix; Prince, Martin; Prina, A. Matthew",2019,10.1186/s12874-019-0849-y,BMC medical research methodology,1,2,2,2,1,3,1,,Index de EE
14/09/2021,Healthy ageing and the prediction of mortality and incidence dependence in low- and middle- income countries: a 10/66 population-based cohort study.,Daskalopoulou,"Daskalopoulou, Christina; Prince, Martin; Koukounari, Artemis; Haro, Josep Maria; Panagiotakos, Demosthenes B; Prina, A Matthew",2019,10.1186/s12874-019-0850-5,BMC medical research methodology,1,2,2,2,1,4,2,,Healthy aging index
24/09/2021,Physical activity and healthy ageing: A systematic review and meta-analysis of longitudinal cohort studies.,Daskalopoulou,"Daskalopoulou, C; Stubbs, B; Kralj, C; Koukounari, A; Prince, M; Prina, A M",2017,10.1016/j.arr.2017.06.003,Ageing research reviews,2,2,2,2,2,4,2,,Revisi�n sistem�tica t meta an�lisis
02/09/2021,Accumulation of iron in the putamen predicts its shrinkage in healthy older adults: A multi-occasion longitudinal study.,Daugherty,"Daugherty, Ana M.; Raz, Naftali",2016,10.1016/j.neuroimage.2015.12.045,NeuroImage,1,2,2,2,1,1,2,,Habla de las diferencias dentro del grupo de personas saludables.
06/10/2021,"Vasomotor symptoms in women over 60: results from the Data Registry on Experiences of Aging, Menopause, and Sexuality (DREAMS).",David,"David, Paru S.; Kling, Juliana M.; Vegunta, Suneela; Faubion, Stephanie S.; Kapoor, Ekta; Mara, Kristin C.; Schroeder, Darrell R.; Hilsaca, Karla Frohmader; Kuhle, Carol L.",2018,10.1097/GME.0000000000001126,"Menopause (New York, N.Y.)",1,2,2,2,2,4,2,,
22/09/2021,Mobility predicts change in older adults' health-related quality of life: evidence from a Vancouver falls prevention prospective cohort study.,Davis,"Davis, Jennifer C.; Bryan, Stirling; Best, John R.; Li, Linda C.; Hsu, Chun Liang; Gomez, Caitlin; Vertes, Kelly A.; Liu-Ambrose, Teresa",2015,10.1186/s12955-015-0299-0,Health and quality of life outcomes,1,2,2,2,2,2,2,,
05/10/2021,Testosterone and Estrone Increase From the Age of 70 Years: Findings From the Sex Hormones in Older Women Study.,Davis,"Davis, Susan R.; Bell, Robin J.; Robinson, Penelope J.; Handelsman, David J.; Gilbert, Tom; Phung, James; Desai, Reena; Lockery, Jessica E.; Woods, Robyn L.; Wolfe, Rory S.; Reid, Christopher M.; Nelson, Mark R.; Murray, Anne M.; McNeil, John J.",2019,10.1210/jc.2019-00743,Journal of Clinical Endocrinology & Metabolism,1,2,2,2,2,4,2,,
04/10/2021,Social desirability does not confound reports of wellbeing or of socio-demographic attributes by older women.,Dawes,"Dawes, Sharrone E; Palmer, Barton W; Allison, Matthew A; Ganiats, Theodore G; Jeste, Dilip V",2011,,Ageing & Society,1,2,2,2,1,5,1,,La repsuesta social deseada es confusora de componentes de EE. 
02/09/2021,A 3-year follow-up study on cardiovascular disease and mortality in older people with intellectual disabilities.,de,"de Winter, C. F.; van den Berge, A. P. J.; Schoufour, J. D.; Oppewal, A.; Evenhuis, H. M.",2016,10.1016/j.ridd.2016.01.020,Research in developmental disabilities,1,2,2,2,2,3,2,,
06/09/2021,Arterial-spin-labeling (ASL) perfusion MRI predicts cognitive function in elderly individuals: A 4-year longitudinal study.,De,"De Vis, Jill B.; Peng, Shin-Lei; Chen, Xi; Li, Yang; Liu, Peiying; Sur, Sandeepa; Rodrigue, Karen M.; Park, Denise C.; Lu, Hanzhang",2018,10.1002/jmri.25938,Journal of Magnetic Resonance Imaging,2,2,2,2,2,1,2,,
09/09/2021,Determinants of Health Trajectories in England and the United States: An Approach to Identify Different Patterns of Healthy Aging.,de,"de la Fuente, Javier; Caballero, Francisco Félix; Sánchez-Niubó, Albert; Panagiotakos, Demosthenes B.; Prina, A. Matthew; Arndt, Holger; Haro, Josep Maria; Chatterji, Somnath; Ayuso-Mateos, José Luis",2018,10.1093/gerona/gly006,Journals of Gerontology Series A: Biological Sciences & Medical Sciences,2,2,2,2,2,1,1,,
09/09/2021,"Determinants, MRI correlates, and prognosis of mild cognitive impairment: the Rotterdam Study.",de,"de Bruijn, Renée F. A. G.; Akoudad, Saloua; Cremers, Lotte G. M.; Hofman, Albert; Niessen, Wiro J.; van der Lugt, Aad; Koudstaal, Peter J.; Vernooij, Meike W.; Ikram, M. Arfan",2014,10.3233/JAD-132558,Journal of Alzheimer's disease : JAD,1,2,2,2,2,3,2,,
14/09/2021,Functioning profiles in a nationally representative cohort of Spanish older adults: A latent class study.,de,"de la Torre-Luque, Alejandro; Cabello, Maria; Lara, Elvira; de la Fuente, Javier; Miret, Marta; Sanchez-Niubo, Albert; Haro, Josep Maria; Ayuso-Mateos, Jose Luis",2020,10.1111/hsc.13031,Health & social care in the community,1,2,2,2,2,5,2,,
20/09/2021,Inflammatory and metabolic disturbances are associated with more severe trajectories of late-life depression.,de,"de la Torre-Luque, Alejandro; Ayuso-Mateos, Jose Luis; Sanchez-Carro, Yolanda; de la Fuente, Javier; Lopez-Garcia, Pilar",2019,10.1016/j.psyneuen.2019.104443,Psychoneuroendocrinology,1,2,2,2,2,3,2,,
21/09/2021,"Lifestyle, nutritional status, health, and mortality in elderly people across Europe: a review of the longitudinal results of the SENECA study.",de,"de Groot LCP; Verheijden MW; de Henauw S; Schroll M; van Staveren WA; de Groot, Lisette C P M G; Verheijden, Marieke W; de Henauw, Stefaan; Schroll, Marianne; van Staveren, Wija A",2004,10.1093/gerona/59.12.1277,Journals of Gerontology Series A: Biological Sciences & Medical Sciences,1,2,2,2,2,1,1,,Reporte de un estudio. 
21/09/2021,Long-term trajectories of depressive symptoms in old age: Relationships with sociodemographic and health-related factors.,de,"de la Torre-Luque, Alejandro; de la Fuente, Javier; Prina, Matthew; Sanchez-Niubo, Albert; Haro, Josep Maria; Ayuso-Mateos, Jose Luis",2019,10.1016/j.jad.2018.12.122,Journal of affective disorders,1,2,2,2,1,3,1,3,
24/09/2021,Personal emergency alarms: do health outcomes differ for purchasers and nonpurchasers?,De,"De San Miguel, Kristen; Lewin, Gill; Burton, E. Lissa; Howat, Peter; Boldy, Duncan; Toye, Christine",2017,10.1080/01621424.2017.1373718,Home health care services quarterly,2,2,2,2,2,2,2,,
09/09/2021,Development of a Food Group-Based Diet Score and Its Association with Bone Mineral Density in the Elderly: The Rotterdam Study.,de Jonge,"de Jonge, Ester A. L.; Kiefte-de Jong, Jessica C.; de Groot, Lisette C. P. G. M.; Voortman, Trudy; Schoufour, Josje D.; Zillikens, M. Carola; Hofman, Albert; Uitterlinden, André G.; Franco, Oscar H.; Rivadeneira, Fernando",2015,10.3390/nu7085317,Nutrients,1,2,2,2,2,3,2,,
06/09/2021,Are younger cohorts in the USA and England ageing better?,de la Fuente,"de la Fuente, Javier; Caballero, Francisco Félix; Verdes, Emese; Rodríguez-Artalejo, Fernando; Cabello, María; de la Torre-Luque, Alejandro; Sánchez-Niubó, Albert; María Haro, Josep; Ayuso-Mateos, José Luis; Chatterji, Somnath",2019,10.1093/ije/dyz126,International journal of epidemiology,1,2,2,2,2,2,1,3,Estudio comparativo de cohortes
06/09/2021,"Association between internet use and physically active leisure time: """"""""EpiFloripa Idoso"""""""" longitudinal study.",de Rosso,"de Rosso Krug, Rodrigo; Junqueira Xavier, André; d'Orsi, Eleonora",2018,10.5007/1980-0037.2018v20n2p134,Brazilian Journal of Kineanthropometry & Human Performance,1,2,2,2,2,3,2,,
02/09/2021,"23-Year Trends in Life Expectancy in Good and Poor Physical and Cognitive Health at Age 65 Years in the Netherlands, 1993-2016.",Deeg,"Deeg, Dorly J. H.; Comijs, Hannie C.; Hoogendijk, Emiel O.; van der Noordt, Maaike; Huisman, Martijn",2018,10.2105/AJPH.2018.304685,American journal of public health,1,2,2,2,2,5,1,2,
09/09/2021,"Diabetes mellitus Type II and cognitive capacity in healthy aging, mild cognitive impairment and Alzheimer's disease.",Degen,"Degen, Christina; Toro, Pablo; Schönknecht, Peter; Sattler, Christine; Schröder, Johannes",2016,10.1016/j.psychres.2016.04.009,Psychiatry Research,1,2,2,2,2,2,2,,
05/10/2021,"The COMTp.Vall58Met Polymorphism and Cognitive Performance in Adult Development, Healthy Aging and Mild Cognitive Impairment.",Degen,"Degen, Christina; Zschocke, Johannes; Toro, Pablo; Sattler, Christine; Wahl, Hans-Werner; Schönknecht, Peter; Schröder, Johannes",2016,10.1159/000439585,Dementia & Geriatric Cognitive Disorders,2,2,2,2,1,4,2,,
02/09/2021,A spatial analysis of dietary patterns in a large representative population in the north of The Netherlands - the Lifelines cohort study.,Dekker,"Dekker, Louise H.; Rijnks, Richard H.; Strijker, Dirk; Navis, Gerjan J.",2017,10.1186/s12966-017-0622-8,The international journal of behavioral nutrition and physical activity,2,2,2,2,2,5,1,,
20/09/2021,Impact of Social Isolation on Physical Functioning Among Older Adults: A 9-Year Longitudinal Study of a U.S.-Representative Sample.,Del,"Del Pozo Cruz, Borja; Perales, Francisco; Alfonso-Rosa, Rosa M.; Del Pozo-Cruz, Jesus",2021,10.1016/j.amepre.2021.02.003,American journal of preventive medicine,1,2,2,2,2,1,1,,
01/10/2021,"Residential self-selection, perceived built environment and type 2 diabetes incidence: A longitudinal analysis of 36,224 middle to older age adults.",Dendup,"Dendup, Tashi; Astell-Burt, Thomas; Feng, Xiaoqi",2019,10.1016/j.healthplace.2019.102154,Health & place,1,2,2,2,2,1,2,,
22/09/2021,Midlife Long-Hour Working and Later-life Social Engagement Are Associated with Reduced Risks of Mild Cognitive Impairment among Community-Living Singapore Elderly.,Deng,"Deng, Jing-Huan; Huang, Kai-Yong; Hu, Xiao-Xiao; Huang, Xiao-Wei; Tang, Xian-Yan; Wei, Xiao; Feng, Lei; Lu, Guo-Dong",2019,10.3233/JAD-180605,Journal of Alzheimer's disease : JAD,1,2,2,2,2,5,1,,
13/09/2021,ECG findings in elderly.,Devkota,"Devkota, Krishna Chandra; Thapamagar, Suman Bahadur; Bista, Bidesh; Malla, Sharmila",2006,,Nepal Medical College journal : NMCJ,1,2,2,2,2,4,2,,
06/09/2021,Association of urinary melatonin levels and aging-related outcomes in older men.,Devore,"Devore, Elizabeth E.; Harrison, Stephanie L.; Stone, Katie L.; Holton, Kathleen F.; Barrett-Connor, Elizabeth; Ancoli-Israel, Sonia; Yaffe, Kristine; Ensrud, Kristine; Cawthon, Peggy M.; Redline, Susan; Orwoll, Eric; Schernhammer, Eva S.",2016,10.1016/j.sleep.2016.07.006,Sleep Medicine,1,2,2,2,2,2,2,,
30/09/2021,Prediction of Long-term Cognitive Decline Following Postoperative Delirium in Older Adults.,Devore,"Devore, Elizabeth E.; Fong, Tamara G.; Marcantonio, Edward R.; Schmitt, Eva M.; Travison, Thomas G.; Jones, Richard N.; Inouye, Sharon K.",2017,10.1093/gerona/glx030,"The journals of gerontology. Series A, Biological sciences and medical sciences",1,2,2,2,2,3,1,,
06/10/2021,Trajectories of health for older adults over time: accounting fully for death.,Diehr,"Diehr P; Patrick DL; Diehr, Paula; Patrick, Donald L",2003,10.7326/0003-4819-139-5_part_2-200309021-00007,Annals of Internal Medicine,2,2,2,2,2,4,2,,
30/09/2021,Quantitative magnetic resonance imaging measures of three-dimensional aortic morphology in healthy aging and hypertension.,Dietenbeck,"Dietenbeck, Thomas; Houriez-Gombaud-Saintonge, Sophia; Charpentier, Etienne; Gencer, Umit; Giron, Alain; Gallo, Antonio; Boussouar, Samia; Pasi, Nicoletta; Soulat, Gilles; Mousseaux, Elie; Redheuil, Alban; Kachenoura, Nadjia",2021,10.1002/jmri.27502,Journal of magnetic resonance imaging : JMRI,2,2,2,2,2,4,2,,
05/10/2021,The Healthy Aging Index analyzed over 15 years in the general population: The Doetinchem Cohort Study.,Dieteren,"Dieteren, Charlotte M.; Samson, Leonard D.; Schipper, Maarten; van Exel, Job; Brouwer, Werner B. F.; Verschuren, W. M. Monique; Picavet, H. Susan J.",2020,10.1016/j.ypmed.2020.106193,Preventive medicine,2,1,2,1,1,1,1,3,Indice de EE
20/09/2021,Higher C-Reactive Protein Levels Predict Postoperative Delirium in Older Patients Undergoing Major Elective Surgery: A Longitudinal Nested Case-Control Study.,Dillon,"Dillon, Simon T.; Vasunilashorn, Sarinnapha M.; Ngo, Long; Otu, Hasan H.; Inouye, Sharon K.; Jones, Richard N.; Alsop, David C.; Kuchel, George A.; Metzger, Eran D.; Arnold, Steven E.; Marcantonio, Edward R.; Libermann, Towia A.",2017,10.1016/j.biopsych.2016.03.2098,Biological psychiatry,1,2,2,2,2,4,1,,
07/09/2021,Characterising neural signatures of successful aging: Electrophysiological correlates of preserved episodic memory in older age,Dockree,"Dockree, Paul M.; Brennan, Sabina; O'Sullivan, Michael; Robertson, Ian H.; O'Connell, Redmond G.",2015,10.1016/j.bandc.2015.04.002,Brain & Cognition,1,2,2,2,2,5,2,3,
20/09/2021,Impact of dopamine-related genetic variants on physical activity in old age - a cohort study.,Dohrn,"Dohrn, Ing-Mari; Papenberg, Goran; Winkler, Elisabeth; Welmer, Anna-Karin",2020,10.1186/s12966-020-00971-2,The international journal of behavioral nutrition and physical activity,1,2,2,2,2,4,1,,
13/09/2021,Effect of a Walnut Diet on Office and 24-Hour Ambulatory Blood Pressure in Elderly Individuals.,DomÃ¨nech,"Domènech, Mónica; Serra-Mir, Mercè; Roth, Irene; Freitas-Simoes, Tania; Valls-Pedret, Cinta; Cofán, Montserrat; López, Anna; Sala-Vila, Aleix; Calvo, Carlos; Rajaram, Sujatha; Sabaté, Joan; Ros, Emilio",2019,10.1161/HYPERTENSIONAHA.118.12766,Hypertension (0194911X),1,2,2,2,2,4,1,,
04/10/2021,Sociodemographic Factors Associated With Changes in Successful Aging in Spain: A Follow-Up Study.,DomÃ¨nech-Abella,"Domènech-Abella, Joan; Perales, Jaime; Lara, Elvira; Moneta, Maria Victoria; Izquierdo, Ana; Rico-Uribe, Laura Alejandra; Mundó, Jordi; Haro, Josep Maria",2018,10.1177/0898264317714327,Journal of aging and health,1,1,3,3,1,3,2,,
05/10/2021,The impact of socioeconomic status on the association between biomedical and psychosocial well-being and all-cause mortality in older Spanish adults.,DomÃ©nech-Abella,"Doménech-Abella, Joan; Mundó, Jordi; Moneta, Maria Victoria; Perales, Jaime; Ayuso-Mateos, José Luis; Miret, Marta; Haro, Josep Maria; Olaya, Beatriz",2018,10.1007/s00127-018-1480-7,Social psychiatry and psychiatric epidemiology,1,1,3,3,1,3,2,3,
